Code INSEE,Probabilité
22155,0.5466164731535548
22156,0.47438176102418844
22157,0.428503053693985
22158,0.5576959629150727
22160,0.43782727804562055
22161,0.5124586277589687
22162,0.5310302155988409
22163,0.4220600935786703
22164,0.48221292359543844
22165,0.4411406831029209
22166,0.5206219441708988
22168,0.5277538505614443
22169,0.41442394147555267
22170,0.43371929460315356
22171,0.5703233902930959
22172,0.5703233902930959
22174,0.4576102101637094
22175,0.434881547173348
22176,0.5812740856468885
22177,0.47438176102418844
22178,0.47438176102418844
22179,0.5336739572501153
22180,0.48316846406002045
22181,0.4488846124925179
22182,0.5135083462190553
22183,0.5838499358410363
22184,0.49365660718253374
22185,0.5142398069268375
22186,0.5690979842398505
22187,0.5800569143315795
22188,0.43782727804562055
22189,0.44145161092919866
22190,0.5608721823684454
22193,0.4542808005676693
22194,0.5812740856468885
22195,0.5131034561130338
22196,0.4798104084065904
22197,0.5736163840766213
22198,0.5690979842398505
22199,0.48316846406002045
22200,0.4488846124925179
22201,0.43504532632734133
22202,0.45666055433741976
22203,0.5838499358410363
22204,0.47438176102418844
22205,0.460950572010319
22206,0.5475746896960517
22207,0.5473247851569435
22208,0.5066193897761508
22209,0.5815852231385991
22210,0.5310302155988409
22211,0.5779967234852685
22212,0.47102911733182756
22213,0.5723933281046782
22214,0.5388378583039467
22215,0.5779967234852685
22216,0.4439472708836181
22217,0.42993558975168905
22218,0.5174374391757021
22219,0.5483742848890762
22220,0.49029480881833143
22221,0.4951534508029942
22222,0.5052436670748593
22223,0.49653561341307645
22224,0.5174374391757021
22225,0.5388378583039467
22226,0.5656938261635587
22227,0.4482163793323837
22228,0.511101734673878
22229,0.49365660718253374
22231,0.4253444562751387
22232,0.5019756642714245
22233,0.5010189858453684
22234,0.4034601323503141
22235,0.387363351061458
22236,0.2675071894459502
22237,0.5450161999188821
22238,0.4482163793323837
22239,0.48316846406002045
22240,0.4639043270188788
22241,0.4693869190936214
22242,0.4984083685320796
22243,0.4322888352582604
22244,0.4663777983983911
22245,0.4663777983983911
22246,0.5019756642714245
22248,0.4788553559204815
22249,0.43952475189205276
22250,0.47438176102418844
22251,0.5800569143315795
22254,0.44983861841905226
22255,0.4798104084065904
22256,0.47438176102418844
22257,0.39670162868297865
22258,0.5779967234852685
22259,0.5736163840766213
22260,0.4614562076021143
22261,0.4250922136202451
22262,0.5703233902930959
22263,0.25596560599742274
22264,0.5388378583039467
22265,0.5117512284819817
22266,0.5812740856468885
22267,0.4355928028705632
22268,0.4488846124925179
22269,0.4145970384274097
22271,0.4561751055398462
22272,0.5117796391253662
22273,0.5284001179802533
22274,0.36717992644046493
22275,0.48316846406002045
22276,0.4528402782102764
22277,0.5361946643410176
22278,0.5736163840766213
22279,0.4798104084065904
22280,0.47438176102418844
22281,0.4465120800729989
22282,0.5244003328578618
22283,0.4522143849821717
22284,0.41442394147555267
22285,0.4246106245140489
22286,0.43782727804562055
22287,0.4798104084065904
22288,0.4581152956070231
22289,0.3951333872760146
22291,0.45762607441557
22293,0.4308543844333151
22294,0.41442394147555267
22295,0.4322888352582604
22296,0.4360774077652418
22299,0.4152250248146601
22300,0.48316846406002045
22302,0.24202477064359237
22304,0.4614562076021143
22305,0.4250922136202451
22306,0.4181712727486813
22307,0.5053381488461307
22308,0.44489213640582403
22309,0.41601692668435825
22310,0.4308543844333151
22311,0.4576102101637094
22312,0.40022789175256296
22313,0.43621401043303265
22314,0.39670162868297865
22315,0.2489851280781195
22316,0.45265572229262485
22317,0.23268761655215736
22318,0.4291656024519573
22319,0.27714953035504825
22320,0.4176918278019456
22321,0.49029480881833143
22322,0.399754055318903
22323,0.48316846406002045
22324,0.5290797779953589
22325,0.5244003328578618
22326,0.47438176102418844
22327,0.4798104084065904
22328,0.4439472708836181
22330,0.4542895007189407
22331,0.4355928028705632
22332,0.3843449553498843
22333,0.4876480448225976
22334,0.4176918278019456
22335,0.38279456789770894
22337,0.47683773746369107
22338,0.4522143849821717
22339,0.5736163840766213
22340,0.4798104084065904
22341,0.43782727804562055
22342,0.41601608698702464
22343,0.5723933281046782
22344,0.4488846124925179
22345,0.4482163793323837
22346,0.43782727804562055
22347,0.4576102101637094
22348,0.4522143849821717
22349,0.5174374391757021
22350,0.2675071894459502
22351,0.2675071894459502
22352,0.4511336276536152
22353,0.5277538505614443
22354,0.47102911733182756
22356,0.4522143849821717
22358,0.40157987533691836
22359,0.4176918278019456
22360,0.5703233902930959
22361,0.4145970384274097
22362,0.5131034561130338
22363,0.4785628757441762
22364,0.5496907224641429
22365,0.39116166853474893
22366,0.4576102101637094
22368,0.28533658008288226
22369,0.4798104084065904
22370,0.26140811179635515
22371,0.4542808005676693
22372,0.5205729911714527
22373,0.24335283632969984
22375,0.47438176102418844
22376,0.4798104084065904
22377,0.44352086097561255
22378,0.4322888352582604
22379,0.4951534508029942
22380,0.4576102101637094
22381,0.2675071894459502
22383,0.3999252096637385
22384,0.44282511362298566
22385,0.274462940327439
22386,0.4488846124925179
22387,0.5140781146611699
22388,0.44983861841905226
22389,0.5405731505555745
22390,0.4528402782102764
22391,0.4876480448225976
29001,0.468757748854382
29002,0.48221292359543844
29003,0.5713368686006726
29004,0.5783085295541732
29005,0.4511336276536152
29006,0.5352022264084062
29007,0.4734833721348534
29008,0.4654255607394166
29010,0.4411406831029209
29011,0.5385466014938748
29012,0.4322888352582604
29013,0.2570808012386205
29014,0.4355928028705632
29015,0.5442403728424934
29016,0.4848581045757835
29017,0.4488846124925179
29018,0.47102911733182756
29019,0.5805781874290394
29020,0.546866444986824
29021,0.5303250660064815
29022,0.5630903817196491
29023,0.5668125550302086
29024,0.5736163840766213
29025,0.4876480448225976
29026,0.5703233902930959
29027,0.5815852231385991
29028,0.43504532632734133
29029,0.4876480448225976
29030,0.5475746896960517
29031,0.5767769617944745
29032,0.5226820129962396
29033,0.4522143849821717
29034,0.4439472708836181
29035,0.43782727804562055
29036,0.44000681810084574
29037,0.5385466014938748
29038,0.49365660718253374
29039,0.5805781874290394
29040,0.5668125550302086
29041,0.506254143367066
29042,0.5838499358410363
29043,0.4971586949678017
29044,0.4440562927600826
29045,0.5119324932089276
29046,0.5703233902930959
29047,0.48316846406002045
29048,0.47898942649029824
29049,0.5168679078489062
29051,0.5838499358410363
29053,0.48879319476812666
29054,0.45265572229262485
29055,0.5680395272519597
29056,0.4785628757441762
29057,0.5385466014938748
29058,0.5767769617944745
29059,0.47102911733182756
29060,0.5163262196876578
29061,0.5723933281046782
29062,0.49100917751594153
29063,0.45762607441557
29064,0.47102911733182756
29065,0.47102911733182756
29066,0.4702176763612327
29067,0.47438176102418844
29068,0.5283650007699863
29069,0.5736163840766213
29070,0.4511336276536152
29071,0.43782727804562055
29072,0.5364455093225957
29073,0.47438176102418844
29074,0.43782727804562055
29075,0.579360457096012
29076,0.5838499358410363
29077,0.5053381488461307
29078,0.5009486610931841
29079,0.48316846406002045
29080,0.48774870572813567
29081,0.4567561054139135
29082,0.25341237533821664
29083,0.24088468481542857
29084,0.21167178404923082
29085,0.259076487562179
29086,0.49100917751594153
29087,0.4522143849821717
29089,0.48316846406002045
29090,0.47438176102418844
29091,0.5372233225439701
29093,0.43782727804562055
29094,0.4324638832737604
29095,0.4411406831029209
29097,0.5019756642714245
29098,0.5372233225439701
29099,0.4488846124925179
29100,0.24208574922538376
29101,0.5723933281046782
29102,0.4876480448225976
29103,0.5703233902930959
29104,0.41959462807420633
29105,0.5703233902930959
29106,0.4465120800729989
29107,0.40670160988286286
29108,0.48316846406002045
29109,0.4785628757441762
29110,0.42838268219191844
29111,0.4581152956070231
29112,0.4597087406810092
29113,0.5239289960372021
29114,0.47438176102418844
29115,0.4355928028705632
29116,0.38753262541217104
29117,0.5713368686006726
29119,0.4798104084065904
29120,0.5053381488461307
29122,0.4654255607394166
29123,0.42132777370710267
29124,0.5736163840766213
29125,0.4654255607394166
29126,0.41601608698702464
29128,0.4034601323503141
29130,0.5723933281046782
29131,0.4411406831029209
29132,0.27614919983796393
29133,0.4819202890663752
29134,0.4528402782102764
29135,0.5713368686006726
29136,0.4522143849821717
29137,0.500725975270764
29139,0.4433237102418764
29140,0.5352022264084062
29141,0.4654255607394166
29142,0.43782727804562055
29143,0.47438176102418844
29144,0.4411406831029209
29145,0.47438176102418844
29146,0.546866444986824
29147,0.5063798001846395
29148,0.4411406831029209
29150,0.5805781874290394
29151,0.5736163840766213
29152,0.43415577286701246
29153,0.5364455093225957
29155,0.47102911733182756
29156,0.5053381488461307
29158,0.5703233902930959
29159,0.47438176102418844
29160,0.5838499358410363
29161,0.5364455093225957
29162,0.546866444986824
29163,0.5783085295541732
29165,0.5713368686006726
29166,0.47102911733182756
29167,0.5131814031353988
29168,0.43504532632734133
29169,0.5501974280922947
29170,0.5352022264084062
29171,0.5442403728424934
29172,0.5310388147102778
29173,0.48165993534340684
29174,0.5838499358410363
29175,0.5142398069268375
29176,0.506254143367066
29177,0.5805781874290394
29178,0.5703233902930959
29179,0.546866444986824
29180,0.43229590869496487
29181,0.5364455093225957
29182,0.48316846406002045
29183,0.41601608698702464
29184,0.5442403728424934
29185,0.5397886309456582
29186,0.4819202890663752
29187,0.4411406831029209
29188,0.5812740856468885
29189,0.5826348758950552
29190,0.5690979842398505
29191,0.546866444986824
29192,0.4798104084065904
29193,0.41928753851275424
29195,0.5805781874290394
29196,0.5131814031353988
29197,0.5812740856468885
29198,0.4798104084065904
29199,0.5838499358410363
29201,0.49634940379897263
29202,0.49365660718253374
29204,0.4580082942791954
29205,0.4442683089660584
29206,0.5131814031353988
29207,0.5838499358410363
29208,0.48316846406002045
29209,0.5108618665985071
29210,0.5475746896960517
29211,0.46208056850288814
29212,0.5779967234852685
29213,0.42838268219191844
29214,0.48316846406002045
29215,0.5790054628731658
29216,0.5475746896960517
29217,0.5442403728424934
29218,0.5017710328757754
29220,0.5736163840766213
29221,0.4819202890663752
29222,0.2588194774520125
29224,0.47102911733182756
29225,0.5239289960372021
29226,0.4876480448225976
29227,0.47683773746369107
29228,0.3856228287233222
29229,0.4876480448225976
29230,0.49365660718253374
29232,0.5838499358410363
29233,0.5812740856468885
29234,0.5364455093225957
29235,0.5723933281046782
29236,0.5805781874290394
29237,0.48316846406002045
29238,0.41653610445345496
29239,0.5397886309456582
29240,0.49100917751594153
29241,0.5805781874290394
29243,0.4511336276536152
29244,0.4250922136202451
29245,0.4656243191275806
29246,0.38753262541217104
29247,0.5364455093225957
29248,0.43782727804562055
29249,0.48221292359543844
29250,0.4741960343915574
29251,0.4488846124925179
29252,0.4522143849821717
29254,0.5736163840766213
29255,0.4488846124925179
29256,0.47102911733182756
29257,0.4830536302191022
29259,0.5736163840766213
29260,0.5736163840766213
29261,0.3951333872760146
29262,0.41928753851275424
29263,0.4576102101637094
29264,0.40670160988286286
29265,0.4614562076021143
29266,0.5501974280922947
29267,0.47438176102418844
29268,0.44527701543848625
29269,0.47102911733182756
29270,0.4522143849821717
29271,0.4250922136202451
29272,0.5442403728424934
29273,0.5205729911714527
29274,0.5783085295541732
29275,0.4586190669344901
29276,0.47438176102418844
29277,0.5343870849523756
29278,0.49365660718253374
29279,0.5475746896960517
29280,0.5317506158026158
29281,0.47102911733182756
29282,0.2691665681264384
29284,0.5053381488461307
29285,0.4056490761437139
29286,0.42132777370710267
29287,0.4308543844333151
29288,0.4034601323503141
29289,0.254520251919338
29290,0.3999252096637385
29291,0.47438176102418844
29292,0.25596560599742274
29293,0.5838499358410363
29294,0.4411406831029209
29295,0.3955058897514124
29296,0.47102911733182756
29297,0.5019756642714245
29298,0.2574573997736365
29299,0.4034601323503141
29300,0.47102911733182756
29301,0.2706494523399721
29302,0.5805781874290394
35001,0.5437838580709539
35002,0.44983861841905226
35003,0.43371929460315356
35004,0.5838499358410363
35005,0.41601608698702464
35006,0.5655983645342632
35007,0.23268761655215736
35008,0.47102911733182756
35009,0.4798104084065904
35010,0.47438176102418844
35012,0.5805781874290394
35013,0.5501974280922947
35014,0.5229620257063812
35015,0.4797028256008342
35016,0.46852455802481735
35017,0.41928753851275424
35018,0.48316846406002045
35019,0.524002912769326
35021,0.4798104084065904
35022,0.2588194774520125
35023,0.5142224151667871
35024,0.5393314314462827
35025,0.460950572010319
35026,0.23268761655215736
35027,0.44983861841905226
35028,0.41601608698702464
35029,0.48316846406002045
35030,0.42459500880133744
35031,0.5509789640094522
35032,0.5063798001846395
35033,0.49003906466637565
35034,0.4576102101637094
35035,0.4522143849821717
35037,0.5142224151667871
35038,0.42838268219191844
35039,0.48709468711196086
35040,0.5030174326861971
35041,0.4250922136202451
35042,0.4034601323503141
35044,0.4355928028705632
35045,0.4522143849821717
35046,0.4308543844333151
35047,0.5767769617944745
35049,0.5723933281046782
35050,0.4522143849821717
35051,0.5800569143315795
35052,0.41928753851275424
35054,0.4465120800729989
35055,0.5372308420914625
35056,0.41601608698702464
35057,0.4250922136202451
35058,0.4465120800729989
35059,0.5359878435813821
35060,0.42838268219191844
35061,0.4360774077652418
35062,0.5252690739068017
35063,0.43371929460315356
35064,0.48316846406002045
35065,0.5019756642714245
35066,0.5703233902930959
35067,0.4486018101364498
35068,0.5108618665985071
35069,0.5359878435813821
35070,0.41743313297104706
35071,0.4172596959177336
35072,0.44476207758913927
35075,0.48316846406002045
35076,0.5703233902930959
35077,0.3943696594760062
35078,0.47102911733182756
35079,0.4672800099835912
35080,0.4844135825471734
35081,0.3999252096637385
35082,0.48316846406002045
35084,0.4488846124925179
35085,0.5805781874290394
35086,0.4798104084065904
35087,0.43782727804562055
35088,0.5405731505555745
35089,0.3905601739772191
35090,0.5030174326861971
35091,0.4250922136202451
35092,0.4542895007189407
35093,0.5690979842398505
35094,0.434881547173348
35095,0.5736163840766213
35096,0.4731811738664021
35097,0.4546712699556232
35098,0.45761736394917146
35099,0.5359878435813821
35101,0.41196278425490535
35102,0.41928753851275424
35103,0.45762607441557
35104,0.4576102101637094
35105,0.4542808005676693
35106,0.49100917751594153
35107,0.43371929460315356
35108,0.44983861841905226
35109,0.5108618665985071
35110,0.44807900527844263
35111,0.4663777983983911
35112,0.4411406831029209
35114,0.4488846124925179
35115,0.5736163840766213
35116,0.5397886309456582
35117,0.49029480881833143
35118,0.41196278425490535
35119,0.4250922136202451
35120,0.5437838580709539
35121,0.46852455802481735
35122,0.46852455802481735
35123,0.5509789640094522
35124,0.5649914123893812
35125,0.5397886309456582
35126,0.5509789640094522
35127,0.5486736474184175
35128,0.48316846406002045
35130,0.4774900008462457
35131,0.5703233902930959
35132,0.4488846124925179
35133,0.5135083462190553
35134,0.23268761655215736
35135,0.45895838536931555
35136,0.5838499358410363
35137,0.4718752775540892
35138,0.4798104084065904
35139,0.5471187355682146
35140,0.40298587190891616
35141,0.41601608698702464
35142,0.4693869190936214
35143,0.4278844931401021
35144,0.4411406831029209
35145,0.4876480448225976
35146,0.38597662177758185
35148,0.2675071894459502
35149,0.4465120800729989
35150,0.5703233902930959
35151,0.41928753851275424
35152,0.579360457096012
35153,0.36717992644046493
35154,0.4370257789468733
35155,0.4411406831029209
35156,0.47438176102418844
35157,0.4702176763612327
35159,0.4308543844333151
35160,0.4488846124925179
35161,0.4411406831029209
35162,0.5838499358410363
35163,0.5195894668216371
35164,0.48316846406002045
35165,0.4702176763612327
35166,0.43782727804562055
35167,0.5838499358410363
35168,0.5838499358410363
35169,0.47804261690598326
35170,0.387363351061458
35171,0.4876480448225976
35172,0.4267692107235658
35173,0.5471187355682146
35174,0.4482163793323837
35175,0.4465120800729989
35176,0.5838499358410363
35177,0.5359878435813821
35178,0.43371929460315356
35179,0.5142224151667871
35180,0.4488846124925179
35181,0.4597087406810092
35183,0.4034601323503141
35184,0.5838499358410363
35185,0.4488846124925179
35186,0.47438176102418844
35187,0.42838268219191844
35188,0.5703233902930959
35189,0.5352022264084062
35190,0.2570808012386205
35191,0.5370670756878222
35192,0.44001032090854947
35193,0.5025498061270955
35194,0.4365972866809298
35195,0.48978699168864664
35196,0.5779967234852685
35197,0.43249196539566764
35198,0.4250922136202451
35199,0.24208574922538376
35200,0.43782727804562055
35201,0.46208056850288814
35202,0.4278844931401021
35203,0.38316280681115406
35204,0.5349145219592296
35205,0.3943696594760062
35206,0.5359878435813821
35207,0.5437838580709539
35208,0.5382591811889357
35210,0.5437838580709539
35211,0.5089015874444136
35212,0.44983861841905226
35214,0.4576102101637094
35215,0.4798104084065904
35216,0.43782727804562055
35217,0.4806861587390171
35218,0.4411406831029209
35219,0.5501974280922947
35220,0.5324402454611704
35221,0.5460493547639763
35222,0.5131814031353988
35223,0.5838499358410363
35224,0.5397886309456582
35225,0.4465120800729989
35226,0.455620257910312
35227,0.48878992667441273
35228,0.5779967234852685
35229,0.43371929460315356
35230,0.4663777983983911
35231,0.4411406831029209
35232,0.387363351061458
35233,0.44983861841905226
35234,0.43323529700770014
35235,0.46471442989404477
35236,0.5736163840766213
35237,0.48316846406002045
35238,0.5838499358410363
35239,0.5838499358410363
35240,0.5372308420914625
35241,0.5385466014938748
35242,0.45762607441557
35243,0.5094276251874897
35244,0.43415577286701246
35245,0.5427131843307705
35246,0.43782727804562055
35247,0.47438176102418844
35248,0.4522143849821717
35249,0.468757748854382
35250,0.46852455802481735
35251,0.5405731505555745
35252,0.4411406831029209
35253,0.5321219630222632
35255,0.2880873444141513
35256,0.5226820129962396
35257,0.5812740856468885
35258,0.4731355051226948
35259,0.4528402782102764
35260,0.4522143849821717
35261,0.24371592188926916
35262,0.4411406831029209
35263,0.5352022264084062
35264,0.45976725852889505
35265,0.5268673126087103
35266,0.5063798001846395
35268,0.399754055318903
35270,0.4561751055398462
35271,0.5219138956126074
35272,0.41928753851275424
35273,0.5439901603254934
35274,0.42337419544951915
35275,0.5349145219592296
35276,0.2486048333028155
35277,0.399754055318903
35278,0.5723933281046782
35279,0.43782727804562055
35280,0.42459500880133744
35281,0.5372308420914625
35282,0.5161997130642081
35283,0.4411406831029209
35284,0.5364455093225957
35285,0.4788553559204815
35286,0.4581152956070231
35287,0.5352022264084062
35288,0.5779967234852685
35289,0.43371929460315356
35290,0.4246106245140489
35291,0.4522143849821717
35292,0.5140781146611699
35294,0.5239289960372021
35295,0.4488846124925179
35296,0.4465120800729989
35297,0.5736163840766213
35299,0.5442403728424934
35300,0.4876480448225976
35302,0.42318265999980237
35304,0.4370257789468733
35305,0.23268761655215736
35306,0.48709468711196086
35307,0.4528402782102764
35308,0.546866444986824
35309,0.42838268219191844
35310,0.4798104084065904
35311,0.4488846124925179
35312,0.4465120800729989
35314,0.45322727573798427
35315,0.4039544242975816
35316,0.48316846406002045
35317,0.4411406831029209
35318,0.4488846124925179
35319,0.45895838536931555
35320,0.3999252096637385
35321,0.48316846406002045
35322,0.4511336276536152
35324,0.47102911733182756
35325,0.23509779059944647
35326,0.531335523718463
35327,0.5393314314462827
35328,0.5124672547638739
35329,0.4522143849821717
35330,0.43782727804562055
35331,0.4844135825471734
35332,0.48316846406002045
35333,0.4465120800729989
35334,0.5690979842398505
35335,0.399754055318903
35336,0.23268761655215736
35337,0.5364455093225957
35338,0.43782727804562055
35339,0.460950572010319
35340,0.4411406831029209
35342,0.47438176102418844
35343,0.4370257789468733
35345,0.41601608698702464
35346,0.4522143849821717
35347,0.5005319113124668
35350,0.41601608698702464
35351,0.44983861841905226
35352,0.5359878435813821
35353,0.5736163840766213
35354,0.4488846124925179
35355,0.44983861841905226
35356,0.4543806821472788
35357,0.4542895007189407
35358,0.47102911733182756
35359,0.41601608698702464
35360,0.5779967234852685
35361,0.4511336276536152
35362,0.47102911733182756
35363,0.5017677631799122
56001,0.5501974280922947
56002,0.5196178495073348
56003,0.5723933281046782
56004,0.4896070665997106
56005,0.4775893718389351
56006,0.5077402640516623
56007,0.5703233902930959
56008,0.5723933281046782
56009,0.47102911733182756
56010,0.5838499358410363
56011,0.4876480448225976
56012,0.48316846406002045
56013,0.5703233902930959
56014,0.4876480448225976
56015,0.5019756642714245
56017,0.546866444986824
56018,0.4488846124925179
56019,0.3716753783747845
56020,0.4798104084065904
56021,0.4702176763612327
56022,0.41928753851275424
56023,0.5805781874290394
56024,0.4956348312288661
56025,0.46010620922419976
56026,0.5649914123893812
56027,0.47102911733182756
56028,0.4876480448225976
56029,0.4411406831029209
56030,0.48316846406002045
56031,0.5812740856468885
56032,0.4734833721348534
56033,0.5674016148050111
56034,0.5767769617944745
56035,0.45202987341372775
56036,0.5805781874290394
56039,0.4798104084065904
56040,0.5812740856468885
56041,0.5626587545986625
56042,0.5053381488461307
56043,0.4395090066513352
56044,0.48316846406002045
56045,0.41601608698702464
56046,0.5800569143315795
56047,0.4876480448225976
56048,0.47438176102418844
56050,0.4735184737655936
56051,0.4561751055398462
56052,0.45551602520730244
56053,0.5805781874290394
56054,0.5812740856468885
56055,0.5107763442833069
56056,0.49578498568509854
56057,0.5442403728424934
56058,0.5442403728424934
56060,0.47102911733182756
56061,0.5812740856468885
56062,0.25923022410143187
56063,0.517893678800232
56065,0.2675071894459502
56066,0.5838499358410363
56067,0.5838499358410363
56068,0.4164958241918544
56069,0.5579678699130319
56070,0.5124672547638739
56071,0.44489213640582403
56072,0.47102911733182756
56073,0.25252615351422664
56074,0.44144295775376896
56075,0.5838499358410363
56076,0.47683773746369107
56077,0.47102911733182756
56078,0.5826348758950552
56079,0.4798104084065904
56080,0.4741960343915574
56081,0.5175990625615334
56082,0.41133626118984556
56083,0.5736163840766213
56084,0.41700962137839487
56085,0.2733127756912357
56086,0.2733127756912357
56087,0.28706321340337576
56088,0.242795732401377
56089,0.5298814807969215
56090,0.5838499358410363
56091,0.5364455093225957
56092,0.4278844931401021
56093,0.45265572229262485
56094,0.5460493547639763
56096,0.48709468711196086
56097,0.5713368686006726
56098,0.5703233902930959
56099,0.45762607441557
56100,0.4734833721348534
56101,0.5805781874290394
56102,0.5124672547638739
56103,0.4522143849821717
56104,0.4798104084065904
56105,0.48221292359543844
56106,0.2490596119446483
56107,0.5690979842398505
56108,0.42459500880133744
56109,0.43371929460315356
56110,0.48221292359543844
56111,0.48316846406002045
56112,0.46303189026524133
56113,0.4522143849821717
56114,0.47102911733182756
56115,0.4411406831029209
56116,0.4971586949678017
56117,0.5364455093225957
56118,0.5736163840766213
56119,0.5805781874290394
56120,0.44983861841905226
56121,0.5736163840766213
56122,0.49365660718253374
56123,0.5284001179802533
56124,0.5703233902930959
56125,0.5006709611887159
56126,0.5304799547287263
56127,0.5805781874290394
56128,0.49029480881833143
56129,0.49365660718253374
56130,0.5397886309456582
56131,0.4788553559204815
56132,0.5239289960372021
56133,0.4798104084065904
56134,0.4708435274857081
56135,0.49100917751594153
56136,0.45265572229262485
56137,0.5063798001846395
56139,0.24208574922538376
56140,0.5501974280922947
56141,0.468757748854382
56143,0.5475746896960517
56144,0.5501974280922947
56145,0.49100917751594153
56146,0.4876480448225976
56147,0.546866444986824
56148,0.4798104084065904
56149,0.5501974280922947
56151,0.5838499358410363
56152,0.5276791416711281
56153,0.5475746896960517
56154,0.48316846406002045
56155,0.4754810502359022
56156,0.4322888352582604
56157,0.48661451238495756
56158,0.5372308420914625
56159,0.49100917751594153
56160,0.4788553559204815
56161,0.5736163840766213
56162,0.5767769617944745
56163,0.4680618982200701
56164,0.5723933281046782
56165,0.5838499358410363
56166,0.5805781874290394
56167,0.5385466014938748
56168,0.5205729911714527
56169,0.5812740856468885
56170,0.49100917751594153
56171,0.4876480448225976
56172,0.5501974280922947
56173,0.5838499358410363
56174,0.512764933002891
56175,0.5805781874290394
56176,0.5703233902930959
56177,0.5838499358410363
56178,0.5736163840766213
56179,0.5713368686006726
56180,0.4576102101637094
56181,0.5736163840766213
56182,0.4814992461241306
56184,0.5838499358410363
56185,0.5703233902930959
56186,0.5736163840766213
56188,0.5222328873853359
56189,0.4798104084065904
56190,0.4876480448225976
56191,0.4598664636495466
56193,0.5703233902930959
56194,0.5757233048310213
56195,0.3007547331303958
56196,0.2883433579649056
56197,0.5779967234852685
56198,0.48316846406002045
56199,0.4528402782102764
56200,0.49100917751594153
56201,0.4654255607394166
56202,0.4411406831029209
56203,0.49100917751594153
56204,0.43782727804562055
56205,0.45097639907940584
56206,0.5703233902930959
56207,0.4798104084065904
56208,0.43621401043303265
56209,0.24335283632969984
56210,0.47102911733182756
56211,0.4798104084065904
56212,0.546866444986824
56213,0.44983861841905226
56214,0.45551602520730244
56215,0.48316846406002045
56216,0.39670162868297865
56218,0.48316846406002045
56219,0.4447549599764954
56220,0.4544663258266904
56221,0.48316846406002045
56222,0.5501974280922947
56223,0.4798104084065904
56224,0.2880873444141513
